symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
GBPUSD,SELL,2025-11-24 11:17:00+00:00,2025-11-24 14:30:00+00:00,sl,1.30933,1.31088,1.31088,1.30505,0.02,15.5,2.67,0.233,-17.13,-2.67
NZDUSD,SELL,2025-11-24 11:34:00+00:00,2025-11-24 12:03:00+00:00,sl,0.55964,0.56018,0.56018,0.55801,0.06,5.4,2.8,0.244,-6.82,-2.8
CADJPY,SELL,2025-11-24 11:53:00+00:00,2025-11-24 15:03:00+00:00,sl,111.102,111.27629,111.27629,110.75342,0.03,17.4,2.82,0.246,-19.03,-2.82
GBPJPY,BUY,2025-11-24 12:08:00+00:00,2025-11-24 14:34:00+00:00,sl,205.304,205.5655,205.5655,205.86583,0.02,25.0,2.7,0.236,24.05,2.82
XAUUSD,BUY,2025-11-24 12:11:00+00:00,2025-11-24 20:46:00+00:00,sl,4073.095,4114.105,4114.105,4132.75,0.01,216.9,18.66,1.63,407.8,35.28
GBPJPY,BUY,2025-11-24 14:43:00+00:00,2025-11-24 15:12:00+00:00,sl,205.593,205.885,205.885,206.23245,0.01,28.4,1.53,0.134,27.1,1.58
GBPJPY,BUY,2025-11-24 15:18:00+00:00,2025-11-24 16:24:00+00:00,sl,205.823,205.54115,205.54115,206.45716,0.01,28.2,1.52,0.133,-30.29,-1.52
NAS100,BUY,2025-11-24 16:30:00+00:00,2025-11-24 16:34:00+00:00,sl,24501.85,24616.2,24616.2,24779.54301,0.1,1234.2,12.34,1.08,1135.5,11.44
NAS100,BUY,2025-11-24 16:41:00+00:00,2025-11-24 17:37:00+00:00,sl,24624.35,24735.95,24735.95,24902.04301,0.1,1234.2,12.34,1.07,1108.0,11.16
UKOUSD,SELL,2025-11-24 17:01:00+00:00,2025-11-24 19:54:00+00:00,sl,62.5695,63.1371,63.1371,61.5762,0.01,56.8,4.88,0.423,-60.06,-4.88
EURUSD,SELL,2025-11-24 17:03:00+00:00,2025-11-24 20:56:00+00:00,sl,1.15262,1.15262,1.15262,1.14941,0.03,10.7,2.76,0.239,-1.3,-0.0
CADJPY,SELL,2025-11-24 17:36:00+00:00,2025-11-24 18:42:00+00:00,sl,111.275,111.2005,111.2005,110.87987,0.02,19.8,2.13,0.185,5.85,0.8
NAS100,BUY,2025-11-24 17:56:00+00:00,2025-11-24 19:41:00+00:00,sl,24741.85,24889.95,24889.95,25085.68309,0.1,1528.1,15.28,1.312,1473.0,14.81
USDJPY,BUY,2025-11-24 19:02:00+00:00,2025-11-25 03:00:00+00:00,sl,156.9595,156.64955,156.64955,157.88936,0.01,31.0,1.67,0.144,-32.9,-1.67
CADJPY,SELL,2025-11-24 19:53:00+00:00,2025-11-25 11:02:00+00:00,tp,111.1695,110.77194,110.9155,110.77194,0.02,19.9,2.15,0.182,38.16,4.29
NAS100,BUY,2025-11-24 19:54:00+00:00,2025-11-25 16:43:00+00:00,sl,24887.1,24727.89926,24727.89926,25245.30165,0.1,1592.0,15.92,1.354,-1600.01,-15.92
Nikkei225,BUY,2025-11-25 01:00:00+00:00,2025-11-25 02:00:00+00:00,sl,49582.0,49446.1,49446.1,49989.7,4.0,1359.0,2.72,0.224,-1489.0,-2.72
Nikkei225,SELL,2025-11-25 02:00:00+00:00,2025-11-25 02:14:00+00:00,sl,49369.0,48984.7,48984.7,48749.6875,2.0,2064.4,2.06,0.171,3713.0,3.84
Nikkei225,SELL,2025-11-25 02:21:00+00:00,2025-11-25 05:58:00+00:00,sl,48954.0,48539.7,48539.7,48270.5625,2.0,2278.1,2.28,0.188,4013.0,4.14
GER40,BUY,2025-11-25 09:00:00+00:00,2025-11-25 10:55:00+00:00,sl,23231.08,23179.01333,23179.01333,23361.24667,0.1,520.7,5.21,0.429,-536.67,-5.21
NZDUSD,SELL,2025-11-25 10:01:00+00:00,2025-11-25 11:27:00+00:00,sl,0.55976,0.56031,0.56031,0.55811,0.06,5.5,2.84,0.234,-6.91,-2.84
GBPUSD,BUY,2025-11-25 10:04:00+00:00,2025-11-25 11:00:00+00:00,sl,1.3123,1.31095,1.31095,1.31601,0.02,13.5,2.32,0.191,-15.08,-2.32
XAUUSD,BUY,2025-11-25 11:01:00+00:00,2025-11-26 13:33:00+00:00,sl,4117.765,4170.795,4170.795,4191.9625,0.01,269.8,23.21,1.923,528.0,45.62
NZDUSD,SELL,2025-11-25 11:28:00+00:00,2025-11-25 11:40:00+00:00,sl,0.56015,0.56067,0.56067,0.5586,0.06,5.2,2.67,0.221,-6.58,-2.67
CADJPY,SELL,2025-11-25 12:02:00+00:00,2025-11-25 16:51:00+00:00,sl,110.73,110.569,110.569,110.30337,0.02,21.3,2.3,0.191,14.5,1.74
GBPUSD,BUY,2025-11-25 14:40:00+00:00,2025-11-25 14:46:00+00:00,sl,1.31237,1.31237,1.31237,1.31712,0.02,17.3,2.98,0.247,-1.6,0.0
Nikkei225,BUY,2025-11-26 01:00:00+00:00,2025-11-26 01:40:00+00:00,sl,49172.0,49047.6875,49047.6875,49544.9375,4.0,1243.1,2.49,0.209,-1373.12,-2.49
UKOUSD,SELL,2025-11-26 09:29:00+00:00,2025-11-26 10:21:00+00:00,sl,62.6255,62.3755,62.3755,62.13095,0.01,28.3,2.43,0.204,21.7,2.15
USDJPY,BUY,2025-11-26 10:00:00+00:00,2025-11-27 02:02:00+00:00,sl,156.4265,156.12603,156.12603,157.32792,0.01,30.0,1.62,0.136,-31.95,-1.62
GBPJPY,BUY,2025-11-26 10:03:00+00:00,2025-11-26 12:33:00+00:00,sl,206.107,205.8603,205.8603,206.66208,0.02,24.7,2.66,0.224,-26.77,-2.66
GBPAUD,SELL,2025-11-26 10:19:00+00:00,2025-11-26 10:34:00+00:00,sl,2.02726,2.02926,2.02926,2.02178,0.02,19.9,2.46,0.207,-21.73,-2.46
GER40,SELL,2025-11-26 10:42:00+00:00,2025-11-26 15:46:00+00:00,sl,23531.98,23623.005,23623.005,23304.4175,0.1,910.2,9.1,0.766,-926.25,-9.1
CADJPY,BUY,2025-11-26 12:40:00+00:00,2025-11-26 18:18:00+00:00,sl,111.0755,111.223,111.223,111.40365,0.03,16.4,2.66,0.224,13.15,2.39
GBPJPY,BUY,2025-11-26 13:40:00+00:00,2025-11-26 13:43:00+00:00,sl,205.9775,206.426,206.426,206.65722,0.01,30.2,1.63,0.132,42.75,2.42
UKOUSD,SELL,2025-11-26 13:50:00+00:00,2025-11-26 21:02:00+00:00,sl,62.4805,63.0157,63.0157,61.5439,0.01,53.5,4.6,0.373,-56.82,-4.6
NAS100,BUY,2025-11-26 15:46:00+00:00,2025-11-26 16:33:00+00:00,sl,25168.26,25234.36,25234.36,25323.26184,0.1,688.9,6.89,0.562,653.0,6.61
NAS100,BUY,2025-11-26 16:39:00+00:00,2025-11-26 17:00:00+00:00,sl,25192.51,25113.31662,25113.31662,25370.69511,0.1,791.9,7.92,0.643,-799.93,-7.92
GBPAUD,BUY,2025-11-26 17:00:00+00:00,2025-11-27 09:34:00+00:00,sl,2.033,2.02803,2.02803,2.04667,0.01,49.7,3.06,0.25,-51.5,-3.06
NZDUSD,BUY,2025-11-26 17:02:00+00:00,2025-11-26 22:06:00+00:00,sl,0.56792,0.56925,0.56925,0.57023,0.04,7.7,2.65,0.217,11.9,4.58
XAUUSD,BUY,2025-11-26 18:05:00+00:00,2025-11-28 20:33:00+00:00,sl,4163.08,4225.42,4225.42,4245.17125,0.01,298.5,25.68,2.098,621.1,53.63
Nikkei225,BUY,2025-11-27 01:10:00+00:00,2025-11-27 01:46:00+00:00,sl,50176.0,50060.06875,50060.06875,50523.79375,5.0,1159.3,2.9,0.236,-1289.31,-2.9
Nikkei225,BUY,2025-11-27 02:00:00+00:00,2025-11-27 02:35:00+00:00,sl,50036.0,50307.3,50307.3,50448.7625,4.0,1375.9,2.75,0.225,2583.0,5.43
Nikkei225,BUY,2025-11-27 02:43:00+00:00,2025-11-27 04:42:00+00:00,sl,50306.0,50155.475,50155.475,50757.575,4.0,1505.2,3.01,0.245,-1635.25,-3.01
GER40,SELL,2025-11-27 08:35:00+00:00,2025-11-27 10:12:00+00:00,sl,23723.18,23759.40667,23759.40667,23632.61333,0.1,362.3,3.62,0.296,-378.27,-3.62
GBPUSD,SELL,2025-11-27 10:00:00+00:00,2025-11-27 12:40:00+00:00,sl,1.32359,1.32251,1.32251,1.31924,0.02,15.8,2.72,0.223,9.15,1.85
GBPAUD,SELL,2025-11-27 10:04:00+00:00,2025-11-27 11:53:00+00:00,sl,2.02661,2.02555,2.02555,2.0218,0.02,17.5,2.16,0.177,8.8,1.31
GBPJPY,SELL,2025-11-27 10:14:00+00:00,2025-11-27 14:39:00+00:00,sl,206.6065,206.87075,206.87075,206.01194,0.02,26.4,2.85,0.234,-28.53,-2.85
EURUSD,BUY,2025-11-27 10:21:00+00:00,2025-11-27 11:11:00+00:00,sl,1.1592,1.15842,1.15842,1.16155,0.04,7.8,2.69,0.221,-9.12,-2.69
USDJPY,BUY,2025-11-27 11:41:00+00:00,2025-11-28 15:52:00+00:00,sl,156.372,156.07717,156.07717,157.25649,0.01,29.5,1.59,0.131,-31.38,-1.59
GBPAUD,SELL,2025-11-27 11:54:00+00:00,2025-11-27 12:40:00+00:00,sl,2.02538,2.02723,2.02723,2.02032,0.02,18.4,2.27,0.187,-20.22,-2.27
GBPUSD,SELL,2025-11-27 12:41:00+00:00,2025-11-27 15:13:00+00:00,sl,1.32255,1.32378,1.32378,1.31916,0.02,12.3,2.12,0.174,-13.91,-2.12
GBPAUD,SELL,2025-11-27 14:40:00+00:00,2025-11-27 15:21:00+00:00,sl,2.02675,2.02837,2.02837,2.02232,0.03,16.1,2.98,0.246,-17.94,-2.98
GBPAUD,SELL,2025-11-28 10:05:00+00:00,2025-11-28 11:09:00+00:00,sl,2.02496,2.02496,2.02496,2.01967,0.02,19.3,2.37,0.197,-1.8,-0.0
NZDUSD,SELL,2025-11-28 10:09:00+00:00,2025-11-28 15:02:00+00:00,sl,0.5712,0.5712,0.5712,0.56997,0.08,4.1,2.81,0.233,-1.4,-0.0
GBPAUD,SELL,2025-11-28 11:13:00+00:00,2025-11-28 14:16:00+00:00,sl,2.02513,2.02513,2.02513,2.01927,0.02,21.3,2.63,0.217,-1.8,-0.0
EU50,BUY,2025-11-28 14:00:00+00:00,2025-11-28 17:22:00+00:00,sl,5660.87,5682.17,5682.17,5715.4325,0.1,181.9,1.82,0.151,200.0,2.13
NZDUSD,SELL,2025-11-28 15:07:00+00:00,2025-11-28 15:32:00+00:00,sl,0.57118,0.57162,0.57162,0.56985,0.07,4.4,2.67,0.221,-5.83,-2.67
CADJPY,BUY,2025-11-28 15:51:00+00:00,2025-11-28 17:13:00+00:00,tp,111.5525,111.88463,111.7505,111.88463,0.03,16.6,2.69,0.223,31.61,5.38
NZDUSD,BUY,2025-11-28 16:20:00+00:00,2025-11-28 16:27:00+00:00,sl,0.57245,0.57198,0.57198,0.57384,0.07,4.7,2.81,0.233,-6.07,-2.81
NZDUSD,BUY,2025-11-28 16:32:00+00:00,2025-11-28 17:53:00+00:00,tp,0.5722,0.57363,0.5722,0.57363,0.07,4.8,2.87,0.239,12.89,8.6
USDJPY,BUY,2025-11-28 16:41:00+00:00,2025-11-28 17:55:00+00:00,sl,156.33,156.07743,156.07743,157.0877,0.02,25.3,2.73,0.227,-27.16,-2.73
UKOUSD,BUY,2025-11-28 17:32:00+00:00,2025-11-28 18:43:00+00:00,sl,63.5445,63.9915,63.9915,64.26532,0.01,41.2,3.54,0.293,41.4,3.85
EURUSD,BUY,2025-11-28 17:37:00+00:00,2025-12-01 04:04:00+00:00,sl,1.15882,1.1604,1.1604,1.16225,0.03,11.4,2.95,0.245,14.5,4.08
GBPJPY,BUY,2025-11-28 18:07:00+00:00,2025-12-01 01:54:00+00:00,sl,206.7505,206.38995,206.38995,207.56174,0.01,36.1,1.95,0.16,-38.15,-1.95
UKOUSD,BUY,2025-11-28 18:50:00+00:00,2025-11-28 21:01:00+00:00,sl,63.9545,63.4466,63.4466,64.84332,0.01,50.8,4.37,0.359,-54.09,-4.37
CADJPY,BUY,2025-11-28 19:24:00+00:00,2025-12-01 02:01:00+00:00,sl,111.7615,111.52387,111.52387,112.23677,0.02,23.8,2.57,0.211,-25.36,-2.57
NZDUSD,BUY,2025-11-28 20:29:00+00:00,2025-11-28 23:55:00+00:00,sl,0.57385,0.57322,0.57322,0.57575,0.05,6.3,2.73,0.224,-7.75,-2.73
Nikkei225,SELL,2025-12-01 02:55:00+00:00,2025-12-01 14:12:00+00:00,sl,49586.0,49131.7,49131.7,48846.03125,2.0,2466.6,2.47,0.196,4413.0,4.54
CADJPY,SELL,2025-12-01 10:06:00+00:00,2025-12-01 13:15:00+00:00,sl,111.121,111.0945,111.0945,110.79302,0.03,16.4,2.66,0.21,1.05,0.43
USDJPY,SELL,2025-12-01 10:06:00+00:00,2025-12-01 15:02:00+00:00,sl,155.3435,154.7795,154.7795,154.50808,0.02,27.8,3.01,0.238,54.5,6.09
EURUSD,BUY,2025-12-01 10:13:00+00:00,2025-12-01 10:42:00+00:00,sl,1.16163,1.1607,1.1607,1.16443,0.03,9.3,2.41,0.191,-10.63,-2.41
EURUSD,BUY,2025-12-01 11:09:00+00:00,2025-12-01 15:22:00+00:00,sl,1.16197,1.16404,1.16404,1.1654,0.03,11.4,2.95,0.234,19.45,5.36
XAUUSD,BUY,2025-12-01 12:41:00+00:00,2025-12-01 16:35:00+00:00,sl,4254.07,4234.075,4234.075,4309.05625,0.01,200.0,17.2,1.364,-202.25,-17.2
NZDUSD,BUY,2025-12-01 13:24:00+00:00,2025-12-01 16:40:00+00:00,sl,0.57369,0.57369,0.57369,0.57536,0.06,5.6,2.88,0.228,-1.4,0.0
CADJPY,SELL,2025-12-01 14:16:00+00:00,2025-12-01 16:01:00+00:00,sl,110.981,110.9515,110.9515,110.68244,0.03,14.9,2.42,0.191,1.35,0.48
CADJPY,SELL,2025-12-01 16:38:00+00:00,2025-12-02 02:21:00+00:00,sl,110.9905,111.16107,111.16107,110.64937,0.03,17.1,2.76,0.219,-18.66,-2.76
EURUSD,BUY,2025-12-01 16:40:00+00:00,2025-12-01 17:41:00+00:00,sl,1.16346,1.16233,1.16233,1.16688,0.03,11.4,2.94,0.233,-12.68,-2.94
XAUUSD,BUY,2025-12-01 16:46:00+00:00,2025-12-02 11:26:00+00:00,sl,4231.825,4197.02909,4197.02909,4327.51375,0.01,348.0,29.93,2.374,-350.26,-29.93
GBPAUD,SELL,2025-12-01 17:08:00+00:00,2025-12-01 17:55:00+00:00,sl,2.02011,2.02216,2.02216,2.01446,0.02,20.5,2.53,0.201,-22.34,-2.53
UKOUSD,BUY,2025-12-01 18:03:00+00:00,2025-12-02 15:50:00+00:00,sl,63.8285,63.2567,63.2567,64.82915,0.01,57.2,4.92,0.392,-60.48,-4.92
GBPAUD,SELL,2025-12-01 18:17:00+00:00,2025-12-01 21:25:00+00:00,sl,2.02034,2.01922,2.01922,2.01385,0.02,23.6,2.91,0.232,9.35,1.37
GBPUSD,SELL,2025-12-01 18:57:00+00:00,2025-12-02 05:58:00+00:00,sl,1.32273,1.32182,1.32182,1.31657,0.01,22.4,1.93,0.154,7.55,0.79
Nikkei225,SELL,2025-12-02 02:31:00+00:00,2025-12-02 08:42:00+00:00,sl,49553.0,49233.7,49233.7,49029.2,3.0,1746.0,2.62,0.209,3063.0,4.79
GER40,BUY,2025-12-02 08:30:00+00:00,2025-12-02 09:30:00+00:00,sl,23598.69,23658.59,23658.59,23691.04417,0.1,369.4,3.69,0.294,583.0,5.99
EU50,BUY,2025-12-02 09:16:00+00:00,2025-12-02 10:37:00+00:00,sl,5679.31,5692.11,5692.11,5713.06,0.2,112.5,2.25,0.179,115.0,2.56
GER40,BUY,2025-12-02 09:35:00+00:00,2025-12-02 10:39:00+00:00,sl,23648.69,23718.09,23718.09,23760.7525,0.1,448.2,4.48,0.354,678.0,6.94
CADJPY,BUY,2025-12-02 10:40:00+00:00,2025-12-02 13:26:00+00:00,sl,111.441,111.31535,111.31535,111.69231,0.04,12.6,2.71,0.213,-14.17,-2.71
GER40,BUY,2025-12-02 10:46:00+00:00,2025-12-03 10:09:00+00:00,sl,23727.89,23833.89,23833.89,23903.70667,0.1,703.3,7.03,0.551,1044.0,10.6
GBPUSD,SELL,2025-12-02 11:26:00+00:00,2025-12-02 12:59:00+00:00,sl,1.3211,1.31959,1.31959,1.31714,0.02,14.4,2.48,0.199,13.55,2.61
NZDUSD,SELL,2025-12-02 12:03:00+00:00,2025-12-02 14:38:00+00:00,sl,0.57165,0.57206,0.57206,0.57041,0.08,4.1,2.85,0.229,-5.54,-2.85
EU50,BUY,2025-12-02 13:26:00+00:00,2025-12-02 15:34:00+00:00,sl,5713.31,5690.06,5690.06,5783.06,0.1,232.5,2.33,0.187,-245.5,-2.33
NZDUSD,SELL,2025-12-02 14:50:00+00:00,2025-12-02 15:42:00+00:00,sl,0.57231,0.57277,0.57277,0.57094,0.07,4.6,2.76,0.222,-5.98,-2.76
Nikkei225,BUY,2025-12-03 02:08:00+00:00,2025-12-03 05:31:00+00:00,sl,49726.0,49982.3,49982.3,50113.28125,4.0,1290.9,2.58,0.209,2433.0,5.13
GBPUSD,BUY,2025-12-03 10:35:00+00:00,2025-12-03 11:35:00+00:00,tp,1.32422,1.32763,1.3261,1.32763,0.02,12.4,2.13,0.171,32.5,5.87
GBPAUD,BUY,2025-12-03 11:25:00+00:00,2025-12-03 12:04:00+00:00,sl,2.0155,2.01658,2.01658,2.01987,0.03,15.9,2.93,0.235,9.0,2.0
EURUSD,BUY,2025-12-03 11:26:00+00:00,2025-12-03 15:11:00+00:00,tp,1.16434,1.1671,1.16584,1.1671,0.03,9.2,2.37,0.19,26.26,7.11
UKOUSD,BUY,2025-12-03 12:04:00+00:00,2025-12-03 16:05:00+00:00,sl,63.7505,63.3254,63.3254,64.49442,0.01,42.5,3.66,0.291,-45.81,-3.66
GBPAUD,BUY,2025-12-03 12:07:00+00:00,2025-12-03 15:53:00+00:00,sl,2.01667,2.01804,2.01804,2.02157,0.02,17.8,2.2,0.175,12.0,1.7
CADJPY,BUY,2025-12-03 12:11:00+00:00,2025-12-03 14:01:00+00:00,sl,111.5775,111.44259,111.44259,111.84733,0.04,13.5,2.91,0.232,-15.09,-2.91
GBPUSD,BUY,2025-12-03 12:12:00+00:00,2025-12-03 15:56:00+00:00,sl,1.32856,1.33004,1.33004,1.33338,0.02,17.5,3.02,0.24,13.2,2.55
GER40,BUY,2025-12-03 14:03:00+00:00,2025-12-03 16:04:00+00:00,sl,23765.99,23676.52333,23676.52333,23989.65667,0.1,894.7,8.95,0.714,-910.67,-8.95
EURUSD,BUY,2025-12-03 15:15:00+00:00,2025-12-03 15:36:00+00:00,sl,1.16749,1.16669,1.16669,1.16992,0.04,8.1,2.78,0.22,-9.37,-2.78
XAUUSD,BUY,2025-12-03 15:15:00+00:00,2025-12-03 18:55:00+00:00,sl,4219.8,4203.35182,4203.35182,4265.0325,0.01,164.5,14.15,1.123,-166.78,-14.15
GBPAUD,BUY,2025-12-03 15:57:00+00:00,2025-12-03 16:17:00+00:00,sl,2.01837,2.02112,2.02112,2.02274,0.03,15.9,2.94,0.233,25.7,5.08
UKOUSD,SELL,2025-12-03 16:10:00+00:00,2025-12-03 18:00:00+00:00,sl,63.3515,63.8081,63.8081,62.55245,0.01,45.7,3.93,0.314,-48.96,-3.93
GER40,SELL,2025-12-03 16:13:00+00:00,2025-12-03 21:20:00+00:00,sl,23680.39,23764.83333,23764.83333,23469.28167,0.1,844.4,8.44,0.676,-860.43,-8.44
GBPAUD,BUY,2025-12-03 16:23:00+00:00,2025-12-03 17:43:00+00:00,sl,2.02076,2.01864,2.01864,2.0266,0.02,21.2,2.62,0.209,-23.04,-2.62
GBPAUD,BUY,2025-12-03 17:45:00+00:00,2025-12-03 18:30:00+00:00,sl,2.0193,2.02189,2.02189,2.02701,0.01,28.0,1.73,0.138,24.05,1.59
GBPAUD,BUY,2025-12-03 18:33:00+00:00,2025-12-04 02:30:00+00:00,sl,2.02192,2.0189,2.0189,2.03023,0.01,30.2,1.86,0.149,-32.03,-1.86
GBPUSD,BUY,2025-12-03 18:33:00+00:00,2025-12-04 14:34:00+00:00,sl,1.33434,1.33488,1.33488,1.34072,0.01,23.2,1.99,0.16,3.8,0.46
NZDUSD,BUY,2025-12-03 18:55:00+00:00,2025-12-04 15:30:00+00:00,sl,0.57697,0.57614,0.57614,0.57946,0.04,8.3,2.85,0.231,-9.69,-2.85
GER40,BUY,2025-12-04 08:01:00+00:00,2025-12-04 10:08:00+00:00,sl,23825.49,23880.39,23880.39,23912.8025,0.1,349.2,3.49,0.285,533.0,5.49
GBPJPY,SELL,2025-12-04 10:00:00+00:00,2025-12-04 10:12:00+00:00,sl,206.9995,206.5935,206.5935,206.41304,0.02,26.1,2.82,0.23,38.5,4.39
UKOUSD,SELL,2025-12-04 10:07:00+00:00,2025-12-04 16:40:00+00:00,sl,63.4095,63.1095,63.1095,62.95012,0.01,26.3,2.26,0.184,26.7,2.58
GER40,BUY,2025-12-04 10:12:00+00:00,2025-12-04 11:15:00+00:00,sl,23875.49,23824.70667,23824.70667,24002.44833,0.1,507.8,5.08,0.411,-523.83,-5.08
EURUSD,BUY,2025-12-04 11:46:00+00:00,2025-12-04 12:25:00+00:00,sl,1.16779,1.16685,1.16685,1.17061,0.03,9.4,2.43,0.198,-10.71,-2.43
GBPJPY,SELL,2025-12-04 12:30:00+00:00,2025-12-04 17:14:00+00:00,sl,206.6565,206.95865,206.95865,205.97666,0.01,30.2,1.63,0.133,-32.32,-1.63
EURUSD,BUY,2025-12-04 13:54:00+00:00,2025-12-04 14:39:00+00:00,sl,1.16796,1.16711,1.16711,1.17054,0.04,8.6,2.96,0.241,-9.89,-2.96
EURUSD,BUY,2025-12-04 14:43:00+00:00,2025-12-04 15:14:00+00:00,sl,1.16734,1.16648,1.16648,1.16989,0.04,8.5,2.93,0.239,-9.81,-2.93
EURUSD,BUY,2025-12-04 15:43:00+00:00,2025-12-04 16:43:00+00:00,sl,1.16668,1.16668,1.16668,1.1696,0.03,9.7,2.52,0.206,-1.3,0.0
UKOUSD,SELL,2025-12-04 16:46:00+00:00,2025-12-04 17:42:00+00:00,sl,63.1395,63.5568,63.5568,62.40923,0.01,41.7,3.59,0.294,-45.03,-3.59
EURUSD,BUY,2025-12-04 17:10:00+00:00,2025-12-04 22:00:00+00:00,sl,1.16632,1.16503,1.16503,1.1702,0.02,12.9,2.23,0.182,-14.24,-2.23
UKOUSD,BUY,2025-12-04 19:00:00+00:00,2025-12-08 14:51:00+00:00,sl,64.0425,63.4215,63.4215,65.12925,0.01,62.1,5.34,0.439,-65.4,-5.34
XAUUSD,BUY,2025-12-04 19:31:00+00:00,2025-12-05 17:35:00+00:00,sl,4211.82,4252.335,4252.335,4271.5425,0.01,217.2,18.68,1.536,402.85,34.85
GBPUSD,SELL,2025-12-04 19:42:00+00:00,2025-12-05 06:27:00+00:00,sl,1.33451,1.33355,1.33355,1.33004,0.02,16.3,2.8,0.23,8.0,1.65
GBPUSD,BUY,2025-12-05 10:05:00+00:00,2025-12-05 12:25:00+00:00,sl,1.33526,1.33419,1.33419,1.33823,0.03,10.8,2.78,0.229,-12.38,-2.78
GBPJPY,BUY,2025-12-05 10:58:00+00:00,2025-12-05 15:01:00+00:00,sl,206.797,207.1325,207.1325,207.52184,0.01,32.2,1.74,0.143,31.45,1.81
GBPUSD,SELL,2025-12-05 12:25:00+00:00,2025-12-05 14:00:00+00:00,sl,1.33415,1.33415,1.33415,1.33068,0.02,12.6,2.17,0.179,-1.6,-0.0
USDJPY,BUY,2025-12-05 13:24:00+00:00,2025-12-08 16:42:00+00:00,sl,155.1565,155.7,155.7,156.07182,0.01,30.5,1.65,0.136,52.45,2.94
CADJPY,BUY,2025-12-05 15:30:00+00:00,2025-12-05 16:24:00+00:00,sl,111.574,111.6815,111.6815,111.99146,0.02,20.9,2.25,0.186,9.15,1.16
NAS100,SELL,2025-12-05 15:40:00+00:00,2025-12-05 15:47:00+00:00,sl,25627.11,25587.71,25587.71,25528.3168,0.1,439.1,4.39,0.361,386.0,3.94
GBPJPY,BUY,2025-12-05 15:46:00+00:00,2025-12-05 18:30:00+00:00,sl,207.2195,206.99435,206.99435,207.72609,0.02,22.5,2.43,0.2,-24.62,-2.43
NAS100,BUY,2025-12-05 17:33:00+00:00,2025-12-05 17:52:00+00:00,sl,25850.66,25754.92912,25754.92912,26066.05449,0.1,957.3,9.57,0.785,-965.31,-9.57
EURUSD,SELL,2025-12-05 18:02:00+00:00,2025-12-05 20:05:00+00:00,sl,1.16473,1.16473,1.16473,1.16072,0.02,13.4,2.3,0.185,-1.3,-0.0
GBPUSD,SELL,2025-12-05 18:24:00+00:00,2025-12-08 08:04:00+00:00,sl,1.33257,1.33465,1.33465,1.32685,0.01,20.8,1.79,0.144,-22.4,-1.79
CADJPY,BUY,2025-12-05 18:30:00+00:00,2025-12-08 00:00:00+00:00,sl,112.148,112.301,112.301,112.75723,0.01,30.5,1.65,0.132,13.7,0.83
Nikkei225,BUY,2025-12-08 01:32:00+00:00,2025-12-08 02:01:00+00:00,sl,50620.0,50475.38125,50475.38125,51053.85625,4.0,1446.2,2.89,0.233,-1576.19,-2.89
GER40,SELL,2025-12-08 08:22:00+00:00,2025-12-08 10:21:00+00:00,sl,24029.0,24064.09,24064.09,23941.275,0.1,350.9,3.51,0.283,-366.9,-3.51
GBPUSD,SELL,2025-12-08 10:06:00+00:00,2025-12-08 12:28:00+00:00,sl,1.33302,1.3329,1.3329,1.32952,0.02,12.7,2.19,0.177,-0.35,0.22
CADJPY,BUY,2025-12-08 10:43:00+00:00,2025-12-08 16:16:00+00:00,sl,112.505,112.634,112.634,112.78746,0.04,14.1,3.05,0.247,11.3,2.79
GBPAUD,SELL,2025-12-08 11:15:00+00:00,2025-12-08 12:18:00+00:00,sl,2.00772,2.00772,2.00772,2.00351,0.03,15.3,2.83,0.229,-1.8,-0.0
GER40,BUY,2025-12-08 11:45:00+00:00,2025-12-08 18:01:00+00:00,sl,24092.6,24012.42833,24012.42833,24293.02917,0.1,801.7,8.02,0.649,-817.72,-8.02
SP500,BUY,2025-12-08 14:54:00+00:00,2025-12-08 16:30:00+00:00,sl,6890.89,6885.49533,6885.49533,6904.37667,0.6000000000000001,53.9,2.78,0.226,-57.55,-2.78
UKOUSD,SELL,2025-12-08 15:20:00+00:00,2025-12-08 18:04:00+00:00,sl,63.4665,63.1815,63.1815,62.88218,0.01,33.4,2.87,0.234,25.2,2.45
CADJPY,BUY,2025-12-08 16:45:00+00:00,2025-12-08 17:59:00+00:00,sl,112.757,112.58063,112.58063,113.10973,0.03,17.6,2.86,0.232,-19.24,-2.86
GBPAUD,BUY,2025-12-08 17:13:00+00:00,2025-12-08 20:00:00+00:00,sl,2.01173,2.00997,2.00997,2.01659,0.02,17.7,2.18,0.177,-19.47,-2.18
CADJPY,BUY,2025-12-08 18:05:00+00:00,2025-12-09 07:27:00+00:00,sl,112.5935,112.5945,112.5945,113.01131,0.02,20.9,2.26,0.184,-1.5,0.01
NAS100,SELL,2025-12-08 18:06:00+00:00,2025-12-09 01:03:00+00:00,sl,25641.0,25726.41397,25726.41397,25448.81857,0.1,854.1,8.54,0.697,-862.14,-8.54
UKOUSD,SELL,2025-12-08 18:10:00+00:00,2025-12-08 20:37:00+00:00,sl,63.2965,62.8015,62.8015,62.25385,0.01,59.6,5.13,0.419,46.2,4.26
