score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
2038,86;5334;0,4098;7854,31;0,133;1,61;;180;22;4;-35;-65;-55;-35;-65;-40;19;1,0;3,0;0,3;4;14;4;0,35;0,9000000000000001;3,2;5;20;3;23
2032,95;4241;0,5249;7267,31;0,1311;1,54;;240;20;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;14;7;0,35;0,8;3,6000000000000005;5;19;0;24
1984,58;4574;0,5704;6063,16;0,0722;1,718;;160;18;4;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;7;0,35;0,9000000000000001;3,8;3;19;0;21
1980,24;4046;0,5279;6488,68;0,1978;1,675;;280;16;3;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
1979,13;4416;0,5568;6336,19;0,1347;1,656;;180;20;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;5;0,35;0,8;2,6;4;19;0;23
1977,83;4852;0,5045;7389,65;0,1565;1,501;;160;22;4;-35;-70;-60;-35;-65;-40;19;1,5;3,0;0,3;4;14;7;0,35;0,8;3,0;4;19;2;24
1975,26;4002;0,4783;6688,06;0,0998;1,706;;110;24;5;-35;-70;-55;-35;-65;-40;19;1,25;3,0;0,3;4;14;7;0,35;0,9000000000000001;3,0;4;19;2;23
1964,4;4665;0,5689;6267,73;0,124;1,644;;160;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;12;7;0,35;0,8;3,4000000000000004;5;19;0;22
1962,13;4889;0,5347;6911,29;0,1252;1,538;;170;20;4;-35;-70;-65;-35;-65;-40;20;1,5;3,0;0,3;4;13;7;0,35;0,8;3,2;4;19;0;23
1936,96;3995;0,5637;6103,45;0,0963;1,685;;170;19;4;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;7;0,35;0,9000000000000001;3,6000000000000005;5;19;0;24
1925,49;6120;0,4275;8062,59;0,1631;1,456;;270;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1923,51;4027;0,4631;6883,39;0,0899;1,639;;160;22;4;-35;-70;-55;-35;-65;-40;19;1,0;3,0;0,3;6;13;7;0,35;1,0;3,2;5;19;2;23
1900,2;4577;0,5414;6225,29;0,1339;1,635;;180;17;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;5;19;0;22
1900,2;4577;0,5414;6225,29;0,1339;1,635;;180;17;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;5;19;0;23
1900,2;4577;0,5414;6225,29;0,1339;1,635;;180;17;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;5;19;0;22
1896,43;4969;0,5424;6720,41;0,1434;1,517;;170;18;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;4;19;0;22
1872,5;3602;0,5264;6140,27;0,1355;1,679;;270;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;15;7;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
1872,5;3602;0,5264;6140,27;0,1355;1,679;;270;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
1871,72;6168;0,4282;7707,74;0,1305;1,483;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1861,23;4140;0,5118;6257,42;0,1386;1,671;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;6;19;0;22
1861,23;4140;0,5118;6257,42;0,1386;1,671;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;6;19;0;22
1860,6;3861;0,5569;6015,7;0,1202;1,637;;160;20;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,9000000000000001;3,8;5;19;0;23
1860,25;5353;0,4795;7263,44;0,1277;1,468;;290;13;3;-35;-70;-55;-35;-65;-45;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1860,25;5353;0,4795;7263,44;0,1277;1,468;;290;13;3;-35;-70;-55;-35;-65;-45;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1860,22;3562;0,5449;5810,17;0,1631;1,718;;190;17;5;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;14;7;0,35;0,9000000000000001;3,8;5;19;0;23
1857,78;4674;0,5407;6327,1;0,1035;1,586;;140;18;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,4000000000000004;5;19;0;22
1856,01;6426;0,4404;7350,52;0,169;1,515;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1856,01;6426;0,4404;7350,52;0,169;1,515;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1856,01;6426;0,4404;7350,52;0,169;1,515;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1855,23;4466;0,521;6153,79;0,1409;1,655;;180;19;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;14;7;0,35;0,8;3,4000000000000004;5;19;0;22
1851,72;4629;0,5247;6369,31;0,1281;1,558;;170;19;4;-35;-70;-55;-35;-65;-40;20;1,5;3,0;0,3;4;13;7;0,35;0,8;3,2;5;19;0;23
1839,15;4558;0,5674;5978,94;0,1033;1,603;;170;20;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;11;5;0,35;0,8;3,0;4;19;0;23
1837,43;5373;0,4925;6839,23;0,2703;1,597;;160;17;4;-35;-70;-55;-35;-65;-40;10;1,25;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;5;19;0;22
1833,9;3858;0,5153;6080,07;0,1484;1,671;;280;12;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;6;19;0;22
1830,5;5266;0,4806;7027,46;0,1178;1,498;;290;13;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1830,5;5266;0,4806;7027,46;0,1178;1,498;;290;13;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1830,5;5266;0,4806;7027,46;0,1178;1,498;;290;13;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1830,5;5266;0,4806;7027,46;0,1178;1,498;;290;13;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1830,5;5266;0,4806;7027,46;0,1178;1,498;;290;13;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1830,5;5266;0,4806;7027,46;0,1178;1,498;;290;13;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
1820,19;4573;0,5602;6071,29;0,1218;1,591;;170;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;12;7;0,35;0,8;3,4000000000000004;5;19;0;22
1819,17;6418;0,4391;7241,33;0,169;1,51;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;6;20;0;22
1819,17;6418;0,4391;7241,33;0,169;1,51;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;6;20;0;22
1819,17;6418;0,4391;7241,33;0,169;1,51;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;6;20;0;22
1819,17;6418;0,4391;7241,33;0,169;1,51;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;6;20;0;22
1815,46;4556;0,5544;6256,39;0,1452;1,538;;160;21;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;6;0,35;0,8;2,8;4;19;0;23
1802,59;4340;0,5143;6245,47;0,1081;1,604;;270;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
1801,33;4172;0,5575;5641,51;0,0957;1,65;;160;20;4;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;7;0,35;0,8;3,2;5;18;0;23
1797,15;5802;0,44;7064,36;0,1287;1,526;;280;15;4;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;6;20;0;22
1797,15;5802;0,44;7064,36;0,1287;1,526;;280;15;4;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;6;20;0;22
1796,12;4192;0,551;5672,01;0,0946;1,675;;180;18;5;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;5;19;0;22
1789,63;4504;0,5138;6272,32;0,112;1,573;;150;19;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;14;7;0,35;0,8;3,2;5;19;0;22
1784,4;6674;0,4387;7459,51;0,1755;1,437;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;5;20;0;22
1784,4;6674;0,4387;7459,51;0,1755;1,437;;280;15;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;5;20;0;22
1759,97;4744;0,5514;6081,39;0,1434;1,535;;170;22;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;7;0,35;0,8;3,2;3;19;0;23
1759,23;4071;0,5834;5468,09;0,119;1,673;;160;17;5;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;12;7;0,35;0,9000000000000001;3,6000000000000005;4;19;0;21
1743,2;5623;0,4656;7077,34;0,2156;1,451;;160;19;4;-35;-70;-55;-35;-65;-40;18;1,25;3,0;0,3;4;13;7;0,35;0,8;3,4000000000000004;4;19;0;23
1739,15;3445;0,4467;6606,24;0,1267;1,569;;170;17;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,6000000000000001;4;14;7;0,35;0,8;3,6000000000000005;5;19;0;22
1724,51;3985;0,525;5849,53;0,1903;1,617;;260;16;3;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
1724,49;4480;0,5547;6047,27;0,1633;1,519;;160;22;5;-35;-70;-60;-35;-65;-40;19;1,5;3,0;0,3;4;12;7;0,35;0,8;2,8;4;19;0;23
1721,0;5058;0,517;6139,11;0,1415;1,521;;180;19;4;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;13;3;0,35;0,8;3,2;3;19;0;23
1701,97;4745;0,5399;5884,49;0,1408;1,556;;180;18;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,8;4;19;0;23
1698,83;4624;0,548;5932,84;0,1232;1,519;;150;21;4;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;4;0,35;0,8;3,0;4;19;0;23
1684,68;3910;0,5297;5819,58;0,1597;1,569;;160;17;4;-35;-70;-60;-35;-65;-40;10;1,5;3,0;0,3;4;15;7;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
1680,13;5335;0,4975;6370,53;0,1145;1,492;;170;18;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;14;7;0,35;0,7;3,2;5;19;0;22
1678,34;5710;0,4902;6344,54;0,1087;1,509;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1678,34;5710;0,4902;6344,54;0,1087;1,509;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1678,34;5710;0,4902;6344,54;0,1087;1,509;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1678,34;5710;0,4902;6344,54;0,1087;1,509;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1678,34;5710;0,4902;6344,54;0,1087;1,509;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1678,34;5710;0,4902;6344,54;0,1087;1,509;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1678,34;5710;0,4902;6344,54;0,1087;1,509;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
1675,46;3466;0,5205;5204,77;0,0697;1,745;;190;17;4;-35;-70;-55;-35;-65;-40;17;1,25;3,0;0,3;4;13;7;0,35;1,0;3,8;5;19;0;24
1673,33;4201;0,5708;5361,41;0,0891;1,639;;170;22;6;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;11;5;0,35;0,8;2,8;4;19;0;23
