score,trades,win_rate,total_pnl,max_drawdown,profit_factor,note,sma_period,wpr_m15_period,wpr_m1_period,wpr_m15_sell_extreme,wpr_m15_buy_extreme,wpr_m15_trigger,wpr_m1_sell_extreme,wpr_m1_buy_extreme,wpr_m1_trigger,atr_period,sl_atr_mult,tp_rr_ratio,breakeven_pct,trail_activation_pips,trail_distance_pips,max_open_slots,max_spread_atr_ratio,atr_min_pct,atr_max_pct,trade_hour_start,trade_hour_end,skip_monday_hours,skip_friday_hour
-6.41,397,0.3275,-33.92,0.1164,0.936,,90,17,3,-5,-75,-60,-15,-85,-30,19,1.5,2.25,0.4,6,5,2,0.05,0.8,1.2,3,20,3,23
-6.88,186,0.4516,-46.71,0.0965,0.784,,60,18,17,-5,-75,-65,-15,-80,-30,15,1.5,3.0,0.4,6,6,2,0.05,0.7,1.6,3,21,3,22
-7.0,305,0.282,-24.85,0.094,0.938,,70,17,6,-5,-85,-70,-25,-90,-60,10,1.75,2.0,0.6000000000000001,14,11,6,0.35,0.6000000000000001,3.4000000000000004,0,24,3,21
-7.23,80,0.275,-20.31,0.0419,0.789,,70,28,3,-10,-85,-60,-20,-95,-40,10,2.25,1.5,0.5,12,9,7,0.25,0.8,3.2,1,19,3,22
-7.26,470,0.4043,-21.43,0.099,0.965,,140,28,17,-30,-80,-45,-35,-75,-65,10,3.0,3.0,0.4,4,11,7,0.2,0.30000000000000004,2.6,0,23,1,22
-8.01,315,0.3841,-83.94,0.1692,0.761,,90,15,17,-5,-75,-65,-15,-80,-30,15,2.0,2.5,0.4,6,9,2,0.05,0.7,3.8,2,21,3,22
-8.87,196,0.352,-33.43,0.0989,0.872,,80,17,14,-5,-80,-65,-15,-90,-30,17,1.5,2.75,0.4,6,5,2,0.1,0.7,1.4,3,21,3,22
-9.13,204,0.2255,-38.19,0.1044,0.841,,80,14,18,-5,-90,-65,-15,-80,-30,14,2.0,2.5,0.4,6,10,2,0.05,0.6000000000000001,1.2,2,22,3,22
-9.19,580,0.2241,-38.5,0.152,0.95,,70,17,9,-30,-85,-70,-20,-65,-40,13,1.25,2.5,0.4,20,13,2,0.05,0.7,1.4,4,22,0,20
-9.27,177,0.2712,-33.94,0.0562,0.867,,50,19,3,-5,-75,-60,-15,-80,-30,15,1.5,2.25,0.4,8,4,2,0.05,0.8,1.2,5,21,3,22
-10.56,390,0.3821,-50.52,0.1213,0.906,,90,18,4,-5,-75,-60,-15,-85,-30,18,1.5,2.25,0.4,4,4,2,0.05,0.8,1.4,4,20,3,22
-12.75,198,0.2525,-48.15,0.0903,0.809,,70,20,16,-5,-75,-65,-15,-80,-35,15,1.5,2.5,0.4,6,7,2,0.05,0.6000000000000001,1.4,3,21,3,22
-13.08,157,0.3949,-51.18,0.0766,0.712,,60,15,17,-5,-75,-70,-15,-80,-45,15,2.0,2.5,0.4,6,7,2,0.05,0.7,1.4,2,21,3,22
-13.81,369,0.2114,-57.15,0.191,0.886,,70,15,6,-10,-85,-70,-15,-65,-35,13,1.25,2.5,0.4,8,13,2,0.05,0.7,1.4,4,22,0,22
-14.06,173,0.1965,-56.26,0.0784,0.781,,70,13,16,-5,-90,-65,-15,-65,-30,13,1.0,2.5,0.4,6,12,2,0.05,0.6000000000000001,1.2,3,21,0,22
-14.82,239,0.3138,-59.22,0.1204,0.789,,80,24,16,-5,-75,-65,-15,-80,-30,14,1.5,2.5,0.4,6,7,2,0.05,0.7,1.6,3,21,3,22
-15.26,84,0.1905,-36.34,0.0866,0.714,,50,18,8,-5,-85,-70,-15,-70,-30,14,1.25,2.5,0.4,8,14,2,0.05,0.7,1.2,4,22,0,22
-15.65,322,0.4068,-77.53,0.1412,0.786,,290,15,19,-5,-75,-65,-15,-80,-30,15,2.0,2.5,0.4,6,8,5,0.05,0.7,1.4,2,22,3,22
-16.98,476,0.2437,-61.5,0.1334,0.883,,90,17,3,-5,-75,-65,-15,-85,-35,17,1.75,2.25,0.4,12,11,2,0.05,0.7,1.4,4,21,3,22
