score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
202,72;525;0,419;644,33;0,0485;1,802;;240;15;5;-15;-70;-50;-10;-70;-65;11;2,75;2,75;0,7;12;5;6;0,05;0,7;1,4;8;12;3;23
202,28;2528;0,3576;1079,1;0,1617;1,212;;160;32;3;-25;-65;-60;-5;-70;-65;13;1,75;3,0;0,6000000000000001;8;10;3;0,25;0,30000000000000004;3,4000000000000004;7;16;3;20
197,92;2193;0,4026;897,57;0,1135;1,28;;170;28;3;-35;-70;-55;-5;-70;-60;14;2,25;3,0;0,6000000000000001;4;8;3;0,3;0,2;3,8;6;20;3;20
197,61;619;0,42;707,79;0,058;1,652;;290;30;4;-20;-70;-50;-10;-95;-70;11;2,75;2,75;0,7;18;4;3;0,35;0,5;2,8;9;15;4;23
186,12;723;0,4163;624,25;0,0945;1,589;;150;21;5;-30;-70;-60;-10;-70;-65;10;3,0;2,75;0,7;16;6;2;0,15000000000000002;0,5;1,4;11;16;4;23
185,08;2334;0,3385;1011,03;0,2713;1,216;;170;35;4;-25;-65;-55;-5;-70;-65;13;1,5;3,0;0,6000000000000001;6;10;3;0,25;0,30000000000000004;3,6000000000000005;8;16;2;20
179,8;513;0,4912;549,84;0,0294;1,837;;280;26;7;-15;-65;-55;-5;-70;-30;10;3,0;2,25;0,7;16;6;4;0,05;0,4;1,2;10;15;4;22
178,57;1028;0,3453;864,17;0,0803;1,39;;300;36;3;-25;-65;-50;-5;-70;-65;11;2,25;3,0;0,7;12;13;4;0,2;0,2;4,0;8;13;4;21
177,01;968;0,5093;588,31;0,0676;1,603;;210;24;8;-10;-65;-55;-10;-90;-65;12;2,75;2,5;0,5;18;6;3;0,2;0,7;4,0;5;22;3;21
169,1;559;0,4472;536,55;0,0391;1,816;;290;44;7;-15;-70;-50;-35;-75;-55;13;2,25;2,25;0,4;16;9;4;0,05;0,30000000000000004;1,4;10;12;4;18
165,09;1128;0,4486;694,03;0,0653;1,404;;280;29;5;-15;-65;-50;-5;-70;-40;10;3,0;2,25;0,7;16;6;4;0,3;0,6000000000000001;4,0;3;15;4;22
154,6;163;0,6196;265,77;0,0154;2,936;;270;40;12;-15;-70;-45;-5;-75;-60;10;3,0;2,0;0,6000000000000001;14;6;4;0,05;0,2;1,2;11;12;4;21
150,81;1285;0,4078;698,52;0,0995;1,319;;200;27;3;-35;-70;-55;-5;-95;-60;14;2,25;3,0;0,6000000000000001;6;11;3;0,3;0,2;4,0;6;16;3;20
146,42;1557;0,4123;658,92;0,0692;1,369;;250;32;3;-10;-70;-50;-5;-75;-70;11;2,75;2,5;0,3;18;8;5;0,3;0,6000000000000001;3,4000000000000004;9;17;4;23
145,96;1654;0,4184;689,95;0,1095;1,267;;190;12;11;-25;-75;-50;-25;-75;-60;10;3,0;2,5;0,6000000000000001;16;15;5;0,25;0,4;1,2;0;24;2;21
133,94;736;0,447;493,49;0,0902;1,495;;220;26;5;-15;-65;-45;-5;-70;-65;12;3,0;2,25;0,7;14;7;4;0,25;0,5;3,6000000000000005;11;16;4;22
122,39;1174;0,4344;548,05;0,0716;1,328;;230;27;5;-15;-65;-45;-15;-70;-65;10;2,75;2,25;0,7;16;5;5;0,35;0,2;3,4000000000000004;10;17;4;22
119,17;729;0,4102;467,33;0,1222;1,377;;50;29;4;-35;-70;-55;-5;-70;-60;14;2,25;3,0;0,6000000000000001;6;11;3;0,3;0,2;4,0;6;15;3;20
118,17;385;0,4649;364,51;0,062;1,737;;120;17;3;-35;-75;-60;-5;-75;-60;10;2,75;2,25;0,6000000000000001;12;6;6;0,05;0,4;1,6;12;13;3;24
113,04;1582;0,4475;524,71;0,0873;1,217;;170;16;3;-25;-75;-45;-20;-80;-60;10;2,25;2,0;0,7;12;10;4;0,3;0,5;1,2;9;20;1;19
99,53;321;0,4112;306,36;0,0679;1,631;;90;16;5;-35;-75;-60;-5;-75;-60;19;3,0;3,0;0,6000000000000001;16;6;7;0,15000000000000002;0,6000000000000001;2,0;11;13;4;24
48,23;730;0,4301;216,84;0,047;1,231;;180;20;8;-15;-70;-50;-15;-85;-55;14;2,5;2,25;0,7;14;9;5;0,35;0,6000000000000001;1,2;8;22;3;20
44,82;1324;0,4162;244,44;0,1017;1,143;;280;14;10;-25;-85;-40;-25;-90;-50;14;2,0;2,0;0,6000000000000001;10;13;6;0,25;0,5;1,8;1;23;1;23
41,15;1443;0,4844;204,6;0,0546;1,138;;140;28;17;-30;-80;-45;-35;-75;-65;10;3,0;3,0;0,4;4;11;7;0,2;0,30000000000000004;2,6;0;23;1;22
39,09;330;0,3879;168,97;0,0397;1,417;;270;42;6;-5;-80;-35;-5;-85;-70;12;1,75;2,75;0,3;12;8;8;0,1;0,30000000000000004;2,2;12;16;2;22
37,93;286;0,3671;151,56;0,0241;1,538;;140;49;20;-30;-80;-60;-30;-95;-45;15;1,0;1,75;0,4;6;9;8;0,35;0,4;3,2;9;15;3;20
7,06;103;0,4078;33,25;0,0338;1,247;;210;35;12;-35;-70;-60;-30;-95;-45;17;1,0;2,25;0,6000000000000001;6;11;3;0,15000000000000002;1,0;1,6;4;13;4;24
4,77;853;0,32;22,77;0,1275;1,018;;130;13;4;-30;-70;-65;-5;-70;-50;12;2,75;2,75;0,7;14;7;8;0,05;0,8;2,2;12;17;3;24
-3,68;504;0,3433;-16,21;0,1369;0,978;;190;19;8;-25;-80;-45;-10;-75;-65;10;2,5;2,5;0,6000000000000001;20;5;3;0,1;0,9000000000000001;1,8;9;17;4;24
-7,25;868;0,3756;-17,82;0,1014;0,978;;60;10;3;-5;-95;-30;-20;-80;-55;20;3,0;1,5;0,6000000000000001;20;3;4;0,05;0,7;3,8;6;21;2;24
-12,14;678;0,3156;-47,79;0,0877;0,936;;240;33;16;-20;-80;-55;-35;-95;-70;17;1,5;2,25;0,4;10;12;8;0,1;0,2;2,0;2;24;4;22
-15,54;724;0,2914;-44,35;0,1437;0,953;;250;18;9;-15;-65;-50;-20;-90;-35;12;2,25;2,75;0,5;20;3;4;0,3;0,6000000000000001;1,4;4;20;3;19
-17,0;211;0,3886;-66,71;0,0786;0,749;;80;24;14;-10;-70;-55;-15;-80;-50;11;2,25;2,75;0,5;16;14;6;0,2;0,9000000000000001;1,6;2;22;2;21
-26,77;450;0,42;-107,06;0,1297;0,812;;140;48;16;-15;-90;-65;-35;-65;-45;17;1,0;3,0;0,4;6;5;7;0,15000000000000002;0,6000000000000001;2,4000000000000004;3;19;0;20
-27,49;1114;0,2101;-100,35;0,2242;0,949;;290;21;3;-25;-70;-35;-5;-75;-60;12;1,25;3,0;0,5;20;10;3;0,15000000000000002;0,8;1,8;8;16;4;23
-32,31;175;0,2514;-129,25;0,1373;0,424;;60;36;4;-30;-75;-50;-5;-70;-55;19;3,0;1,5;0,6000000000000001;4;8;2;0,05;0,8;2,4000000000000004;10;14;0;23
-48,25;566;0,2085;-193,0;0,2088;0,695;;130;31;12;-30;-65;-40;-5;-65;-45;20;1,0;1,75;0,4;10;6;2;0,3;0,5;2,0;7;13;4;18
-257,09;3166;0,222;-1028,34;1,0823;0,758;;180;27;3;-35;-70;-55;-5;-70;-60;14;1,0;3,0;0,6000000000000001;6;11;3;0,3;0,2;4,0;5;15;3;20
-999999,0;0;;;;;paraméter-kényszer nem teljesült;170;42;6;-25;-65;-60;-5;-70;-70;13;2,25;3,0;0,6000000000000001;8;11;2;0,2;0,30000000000000004;3,6000000000000005;10;17;1;20
-999999,0;0;;;;;paraméter-kényszer nem teljesült;270;37;4;-20;-65;-40;-10;-65;-65;13;2,5;3,0;0,7;14;14;4;0,15000000000000002;0,30000000000000004;4,0;8;14;4;21
-999999,0;0;;;;;paraméter-kényszer nem teljesült;290;35;3;-25;-65;-50;-5;-70;-70;12;2,25;3,0;0,7;14;13;4;0,2;0,2;3,8;9;13;4;20
-999999,0;0;;;;;paraméter-kényszer nem teljesült;200;39;5;-25;-65;-60;-5;-70;-70;14;2,25;3,0;0,6000000000000001;10;12;2;0,2;0,30000000000000004;3,4000000000000004;10;16;1;19
-999999,0;0;;;;;paraméter-kényszer nem teljesült;300;20;5;-20;-70;-45;-5;-65;-65;10;3,0;2,5;0,7;18;5;6;0,15000000000000002;0,6000000000000001;1,6;7;18;4;23
-999999,0;0;;;;;paraméter-kényszer nem teljesült;230;32;7;-30;-70;-60;-10;-70;-70;11;2,0;2,75;0,3;16;8;8;0,15000000000000002;0,30000000000000004;2,0;11;16;4;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;260;23;18;-20;-65;-55;-5;-65;-70;12;2,5;3,0;0,6000000000000001;18;7;3;0,1;0,7;1,2;7;12;3;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;110;37;17;-20;-80;-60;-35;-65;-30;16;1,75;2,0;0,7;18;13;7;0,25;0,2;1,6;11;19;0;18
-999999,0;0;;;;;paraméter-kényszer nem teljesült;180;19;9;-10;-65;-70;-15;-85;-55;11;2,5;2,5;0,7;16;15;5;0,25;0,8;1,2;6;21;3;19
-999999,0;0;;;;;paraméter-kényszer nem teljesült;300;41;6;-35;-70;-40;-10;-70;-70;13;1,25;3,0;0,4;4;7;6;0,15000000000000002;0,8;3,0;11;18;0;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;160;23;4;-25;-65;-65;-10;-70;-65;11;2,75;2,75;0,7;18;7;3;0,1;0,30000000000000004;1,6;10;15;4;23
-999999,0;0;;;;;paraméter-kényszer nem teljesült;300;34;3;-25;-65;-45;-5;-65;-65;14;2,5;3,0;0,6000000000000001;14;12;3;0,15000000000000002;0,30000000000000004;3,8;9;14;4;19
-999999,0;0;;;;;paraméter-kényszer nem teljesült;290;34;4;-25;-65;-50;-5;-70;-70;13;2,5;3,0;0,7;12;11;4;0,15000000000000002;0,30000000000000004;3,8;8;15;4;20
-999999,0;0;;;;;paraméter-kényszer nem teljesült;260;27;4;-10;-65;-50;-5;-70;-70;11;3,0;2,0;0,7;18;5;3;0,2;0,5;3,8;11;15;4;23
-999999,0;0;;;;;paraméter-kényszer nem teljesült;200;35;5;-10;-65;-50;-5;-65;-65;13;3,0;1,75;0,7;20;5;3;0,35;0,5;2,4000000000000004;8;15;4;24
-999999,0;0;;;;;paraméter-kényszer nem teljesült;260;46;6;-30;-65;-70;-10;-65;-70;13;3,0;3,0;0,7;8;9;7;0,1;0,5;3,2;11;15;4;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;160;26;6;-25;-70;-65;-15;-65;-70;10;3,0;3,0;0,7;20;8;2;0,1;0,30000000000000004;1,8;10;16;4;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;120;30;4;-20;-95;-70;-15;-65;-65;14;2,75;3,0;0,7;18;4;4;0,05;0,4;2,6;10;14;4;23
-999999,0;0;;;;;paraméter-kényszer nem teljesült;90;26;7;-25;-90;-65;-5;-65;-70;12;2,25;3,0;0,6000000000000001;20;5;6;0,1;0,6000000000000001;2,0;9;12;4;24
-999999,0;0;;;;;paraméter-kényszer nem teljesült;110;27;7;-25;-75;-55;-5;-70;-70;11;2,75;3,0;0,7;20;5;4;0,05;0,5;2,2;11;14;4;24
-999999,0;0;;;;;paraméter-kényszer nem teljesült;170;33;3;-30;-70;-55;-5;-65;-70;14;2,25;3,0;0,6000000000000001;4;9;3;0,25;0,2;4,0;8;15;3;20
-999999,0;0;;;;;paraméter-kényszer nem teljesült;140;33;4;-25;-65;-60;-30;-70;-70;13;1,75;3,0;0,6000000000000001;12;9;3;0,3;0,30000000000000004;3,6000000000000005;9;17;3;19
-999999,0;0;;;;;paraméter-kényszer nem teljesült;180;27;3;-35;-70;-35;-5;-70;-60;14;2,25;3,0;0,6000000000000001;6;10;3;0,3;0,2;4,0;6;15;3;20
