score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
2146,5;320;0,4313;4445,82;0,2914;2,13;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,6;12;20;2;18
2146,5;320;0,4313;4445,82;0,2914;2,13;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;11;8;0,35;0,8;2,6;12;20;4;18
2146,5;320;0,4313;4445,82;0,2914;2,13;;110;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,6;12;20;2;18
2146,5;320;0,4313;4445,82;0,2914;2,13;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,6;12;20;2;18
2146,5;320;0,4313;4445,82;0,2914;2,13;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,6;12;20;2;18
2132,77;228;0,4474;3496,12;0,3688;2,529;;90;31;12;-10;-65;-35;-25;-70;-60;12;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;20;2;18
2077,82;269;0,4424;4121,72;0,2082;2,478;;110;31;12;-10;-65;-35;-25;-70;-60;12;2,0;1,5;0,4;10;13;8;0,05;0,8;2,2;12;20;2;18
2073,78;375;0,432;5146,75;0,4789;2,218;;120;33;12;-10;-65;-40;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2067,6;361;0,4211;4112,27;0,6315;1,898;;120;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,8;11;20;2;18
2043,19;351;0,4131;4160,54;0,4878;2,069;;120;29;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;8;12;8;0,05;0,8;2,4000000000000004;12;21;2;18
2043,19;351;0,4131;4160,54;0,4878;2,069;;120;29;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;14;8;0,05;0,8;2,4000000000000004;12;21;2;18
2043,19;351;0,4131;4160,54;0,4878;2,069;;120;29;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;21;2;18
2033,13;331;0,4169;4107,98;0,5618;2,128;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;21;2;18
2033,13;331;0,4169;4107,98;0,5618;2,128;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;21;2;18
2033,13;331;0,4169;4107,98;0,5618;2,128;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;21;2;18
2013,13;463;0,378;5515,32;0,5186;2,023;;120;29;13;-10;-65;-35;-25;-70;-60;10;2,5;1,5;0,4;10;8;8;0,05;0,6000000000000001;2,0;10;21;2;18
2008,33;281;0,452;4013,92;0,2409;2,2;;120;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,9000000000000001;2,4000000000000004;11;20;2;19
1996,82;184;0,4674;3081,89;0,1958;2,471;;90;31;12;-5;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,2;12;19;2;18
1983,29;351;0,3989;4990,26;0,1779;2,347;;120;35;12;-10;-65;-30;-25;-70;-65;12;2,25;1,5;0,4;8;11;8;0,05;0,7;2,0;11;21;2;18
1980,61;309;0,4563;4470,92;0,3527;2,148;;120;33;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;11;20;2;19
1969,03;525;0,4114;6410,51;0,1469;1,917;;100;23;13;-10;-65;-30;-25;-70;-65;11;2,5;1,5;0,4;12;8;5;0,1;0,6000000000000001;2,2;10;20;2;18
1954,83;329;0,4347;4721,89;0,1519;2,261;;110;33;11;-10;-65;-35;-25;-70;-65;11;2,0;1,5;0,4;10;11;8;0,05;0,9000000000000001;2,4000000000000004;11;20;2;18
1908,79;376;0,4441;4769,65;0,2106;2,193;;90;29;13;-10;-65;-30;-25;-70;-55;10;2,25;1,5;0,4;12;7;8;0,05;0,6000000000000001;1,8;12;21;2;18
1898,36;273;0,4799;4238,53;0,4488;2,316;;120;31;12;-10;-65;-35;-25;-75;-60;11;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
1879,4;321;0,4174;4709,87;0,2772;2,234;;120;33;12;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;8;9;8;0,05;0,7;2,0;12;21;2;18
1878,96;273;0,4469;4072,46;0,1884;2,235;;110;30;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;19;2;18
1873,64;290;0,4517;4111,57;0,2772;2,15;;110;30;12;-10;-65;-35;-25;-70;-60;12;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;11;20;2;18
1864,15;396;0,4242;4523,58;0,5113;2,08;;120;29;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;8;12;8;0,05;0,7;2,2;12;21;2;18
1864,15;396;0,4242;4523,58;0,5113;2,08;;120;29;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;8;11;8;0,05;0,7;2,2;12;21;2;18
1857,95;452;0,354;5086,44;0,229;2,078;;120;29;12;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;8;8;8;0,05;0,6000000000000001;2,0;11;21;2;18
1853,5;311;0,4469;4293,98;0,5043;2,191;;120;34;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
1846,52;295;0,4305;3456,58;0,6309;1,932;;120;30;13;-10;-65;-40;-25;-70;-60;11;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;20;2;18
1840,58;316;0,4684;4241,02;0,6197;2,025;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;12;8;0,05;0,8;2,6;12;20;2;18
1824,97;275;0,4182;3274,36;0,4935;2,012;;120;29;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;11;8;0,05;0,8;2,2;12;19;2;18
1823,79;399;0,4236;4549,21;0,5113;2,084;;120;28;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;8;12;8;0,05;0,7;2,2;12;21;2;18
1820,21;295;0,4542;4761,66;0,2011;2,38;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,9000000000000001;2,4000000000000004;12;20;2;18
1820,21;295;0,4542;4761,66;0,2011;2,38;;110;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,9000000000000001;2,4000000000000004;12;20;2;18
1820,21;295;0,4542;4761,66;0,2011;2,38;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;11;8;0,05;0,9000000000000001;2,4000000000000004;12;20;2;18
1820,21;295;0,4542;4761,66;0,2011;2,38;;110;30;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,9000000000000001;2,4000000000000004;12;20;2;18
1804,34;324;0,3981;3910,05;0,2906;2,059;;110;30;12;-15;-65;-35;-25;-70;-60;12;2,0;1,5;0,4;10;11;8;0,05;0,8;2,2;12;20;2;18
1803,18;672;0,3869;6001,07;0,1656;2,0;;110;33;12;-10;-65;-30;-25;-70;-65;12;2,25;1,5;0,4;8;9;8;0,05;0,2;2,0;11;21;2;18
1779,34;337;0,4214;4952,3;0,1324;2,165;;110;33;12;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;8;9;8;0,05;0,7;2,0;12;21;2;18
1779,13;436;0,367;4946,15;0,2821;1,928;;110;28;13;-10;-65;-35;-25;-70;-60;10;2,5;1,5;0,4;10;8;7;0,05;0,6000000000000001;2,2;10;21;2;18
1776,66;318;0,4245;3496,9;0,8224;1,729;;120;30;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,3;0,9000000000000001;3,4000000000000004;12;20;2;18
1775,54;289;0,4152;3854,81;0,3052;2,022;;120;33;13;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;8;9;8;0,05;0,7;2,0;12;21;2;18
1773,77;503;0,3777;5467,47;0,1706;1,875;;110;31;12;-30;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
1758,59;329;0,4073;4542,97;0,146;2,282;;110;33;12;-10;-65;-30;-25;-70;-60;12;2,25;1,5;0,4;8;8;7;0,05;0,7;1,8;11;21;2;18
1758,59;329;0,4073;4542,97;0,146;2,282;;110;33;12;-10;-65;-30;-25;-70;-60;12;2,25;1,5;0,4;8;8;8;0,05;0,7;1,8;11;21;2;18
1743,99;100;0,52;3808,2;0,3194;2,499;;100;46;3;-10;-85;-30;-10;-95;-60;15;3,0;1,75;0,7;20;7;6;0,1;1,0;3,0;11;17;1;20
1730,85;269;0,4424;3811,6;0,2384;2,163;;110;28;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;19;2;18
1715,62;254;0,4409;3484,64;0,421;1,954;;120;32;13;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;8;8;8;0,05;0,7;2,0;12;20;2;18
1710,36;323;0,4489;4475,58;0,4835;2,184;;120;28;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;14;8;0,05;0,8;2,4000000000000004;12;20;2;18
1681,26;286;0,3951;4587,41;0,1439;2,327;;110;33;13;-10;-65;-30;-25;-70;-60;10;2,5;1,5;0,4;10;8;8;0,05;0,7;2,0;11;21;2;18
1673,23;316;0,4177;3877,6;0,5618;2,078;;120;31;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;14;8;0,05;0,8;2,4000000000000004;12;21;2;18
1673,23;316;0,4177;3877,6;0,5618;2,078;;120;31;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;21;2;18
1639,2;914;0,3676;6247,72;0,1997;1,722;;110;36;11;-10;-65;-30;-25;-70;-65;13;2,25;1,5;0,4;8;9;8;0,05;0,2;1,8;10;21;2;18
1636,84;284;0,4507;3361,91;0,6157;1,862;;120;29;13;-10;-65;-40;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;11;20;2;18
1621,04;313;0,4345;3813,89;0,1605;2,178;;110;30;12;-10;-65;-35;-25;-70;-60;11;1,75;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
1621,04;313;0,4345;3813,89;0,1605;2,178;;110;32;12;-10;-65;-35;-25;-70;-60;11;1,75;1,5;0,4;10;12;7;0,05;0,8;2,4000000000000004;12;20;2;18
1610,78;488;0,4016;4658,15;0,5441;1,711;;120;32;12;-10;-65;-45;-35;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
1606,19;337;0,457;4256,05;0,5071;1,979;;110;32;13;-10;-65;-40;-25;-70;-65;11;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
1602,44;304;0,4145;3402,77;0,4033;1,808;;110;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,6;11;20;2;18
1602,44;304;0,4145;3402,77;0,4033;1,808;;110;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,6;11;20;2;18
1602,13;260;0,4769;3300,36;0,5716;1,984;;120;31;13;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
1597,36;232;0,4052;2262,13;0,6256;1,742;;120;29;13;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,25;0,8;2,2;12;20;2;18
1591,34;289;0,4429;4384,39;0,2011;2,271;;110;34;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,9000000000000001;2,4000000000000004;12;20;3;18
1587,75;314;0,4395;3707,45;0,2018;2,114;;110;28;12;-10;-65;-35;-25;-70;-60;11;1,75;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;20;2;18
1572,11;322;0,3696;3930,38;0,2584;1,956;;110;27;13;-10;-65;-30;-25;-70;-60;10;2,5;1,5;0,4;10;6;8;0,05;0,7;2,0;11;21;2;18
1559,8;606;0,3663;5383,88;0,1755;1,993;;120;32;12;-10;-65;-30;-25;-70;-65;12;2,25;1,5;0,4;8;8;7;0,05;0,2;1,8;11;21;2;18
1549,54;380;0,4184;3996,05;0,4736;1,748;;110;30;12;-10;-65;-35;-30;-70;-60;11;2,0;1,5;0,4;10;14;8;0,05;0,8;2,6;12;20;2;18
1532,2;334;0,4132;4382,59;0,1833;2,093;;110;33;11;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;11;20;2;18
1520,22;332;0,3825;4175,52;0,2705;2,098;;120;35;13;-10;-65;-30;-25;-70;-65;11;2,25;1,5;0,4;8;10;8;0,05;0,7;2,0;11;21;2;18
1520,22;332;0,3825;4175,52;0,2705;2,098;;120;35;13;-10;-65;-30;-25;-70;-65;11;2,25;1,5;0,4;8;10;8;0,05;0,7;2,0;11;21;2;18
1502,94;275;0,4436;3042,17;0,5508;1,725;;120;29;13;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;8;7;8;0,05;0,7;2,2;12;20;2;18
1501,3;195;0,3538;2051,03;0,4421;1,842;;120;27;13;-5;-65;-35;-10;-70;-60;11;2,0;1,75;0,4;10;12;8;0,05;0,8;2,2;12;20;2;18
1493,91;36;0,6944;1520,21;0,0785;5,329;;70;18;3;-10;-90;-50;-20;-85;-55;10;2,5;1,5;0,7;16;3;5;0,05;0,9000000000000001;4,0;7;21;2;24
1488,47;764;0,3599;5687,76;0,1946;1,656;;100;22;11;-10;-70;-30;-25;-65;-55;10;2,25;1,5;0,5;12;7;8;0,05;0,6000000000000001;1,8;5;21;2;18
1482,45;300;0,4667;4127,7;0,4052;2,178;;120;31;12;-10;-65;-35;-25;-70;-60;12;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
1473,57;377;0,3899;4512,04;0,1775;1,975;;110;34;12;-10;-65;-30;-25;-70;-65;12;2,25;1,5;0,4;8;10;8;0,05;0,7;2,0;11;22;2;18
1454,23;232;0,3836;2554,08;0,2651;1,974;;100;33;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;12;12;8;0,05;0,8;2,2;12;20;2;18
1452,07;279;0,4337;3785,56;0,1926;2,075;;110;32;11;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;11;19;2;18
1446,68;182;0,4615;2524,75;0,2761;2,03;;90;32;13;-10;-65;-35;-25;-75;-60;11;2,0;1,5;0,4;12;13;8;0,05;0,8;2,4000000000000004;11;20;2;18
1442,53;245;0,3878;2968,12;0,5272;2,056;;120;37;14;-10;-70;-35;-25;-65;-60;10;2,25;1,75;0,3;8;7;8;0,05;0,8;2,0;12;20;2;18
1440,31;366;0,3716;4004,26;0,5463;1,913;;120;31;13;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;10;8;8;0,05;0,7;2,2;12;22;2;18
1439,55;304;0,398;3953,82;0,1404;2,082;;110;30;12;-10;-65;-35;-25;-70;-55;11;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
1420,15;451;0,3481;4587,08;0,1877;1,925;;110;34;12;-10;-65;-30;-25;-70;-65;13;2,25;1,5;0,4;8;9;8;0,05;0,4;2,0;12;21;2;18
